Fach;LV;Beschreibung;Start date;Start time;End date;End time;Duration;Tags;Studienphase;Semester
BWL;Finanzierung;LEARN@WU;29.04.20;09:55:32;29.04.20;09:56:11;0:00:39;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Prüfung;30.04.20;08:54:21;30.04.20;12:00:21;3:06:00;Prüfungsvorbereitung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;prüfung;30.04.20;12:00:56;30.04.20;14:00:57;2:00:01;Prüfungsvorbereitung;Hauptstudium;SS2020
BWL;AMCIII;Vorlesung;04.05.20;16:30:48;04.05.20;18:00:48;1:30:00;Vorlesung;Hauptstudium;SS2020
;Vorbereitung, Planung, Organisation;;04.05.20;12:38:52;04.05.20;13:48:52;1:10:00;;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;04.05.20;14:40:37;04.05.20;15:48:37;1:08:00;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Tutorium;04.05.20;18:37:30;04.05.20;19:24:29;0:46:59;Vorlesung;Hauptstudium;SS2020
;Basics of Finance;Tutorium;05.05.20;09:14:47;05.05.20;11:33:58;2:19:11;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;05.05.20;13:47:53;05.05.20;15:48:44;2:00:51;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Tutorium;06.05.20;12:06:58;06.05.20;13:47:12;1:40:14;Vorlesung;Hauptstudium;SS2020
English Business Communication;EBC3;Fremdsprachliche Wirtschaftskommunikation III - Englisch (LV-Nr: 5413) REYNARD N.;06.05.20;15:47:37;06.05.20;16:54:02;1:06:25;Vorlesung;Hauptstudium;SS2020
;Basics of Finance;Tutorium;06.05.20;08:25:44;06.05.20;09:26:39;1:00:55;Vorlesung;Hauptstudium;SS2020
;Basics of Finance;Tutorium;06.05.20;08:10:57;06.05.20;08:25:40;0:14:43;Vorlesung;Hauptstudium;SS2020
;Basics of Finance;Tutorium;06.05.20;08:10:57;06.05.20;08:25:40;0:14:43;Vorlesung;Hauptstudium;SS2020
;Basics of Finance;Vorlesung;07.05.20;15:30:00;07.05.20;18:00:00;2:30:00;Vorlesung;Hauptstudium;SS2020
BWL;AMCIII;LEARN@WU;10.05.20;11:30:48;10.05.20;12:07:24;0:36:36;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Vorlesung;11.05.20;15:00:56;11.05.20;17:00:06;1:59:10;Vorlesung;Hauptstudium;SS2020
BWL;AMCIII;LEARN@WU;11.05.20;10:20:24;11.05.20;12:00:28;1:40:04;LEARN@WU;Hauptstudium;SS2020
BWL;AMCIII;LEARN@WU;11.05.20;09:32:30;11.05.20;10:19:56;00:47:26;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Übungen;12.05.20;10:00:49;12.05.20;11:15:49;1:15:00;Nachbereitung;Hauptstudium;SS2020
;Basics of Finance;Übungen;12.05.20;11:45:47;12.05.20;13:00:35;1:14:48;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;12.05.20;16:24:47;12.05.20;16:55:09;0:30:22;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;13.05.20;09:15:59;13.05.20;11:12:03;1:56:04;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Vorlesung;14.05.20;15:00:00;14.05.20;17:00:00;2:00:00;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;ÖH Kurs;15.05.20;15:30:18;15.05.20;20:30:23;5:00:05;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;15.05.20;09:31:41;15.05.20;11:01:05;1:29:24;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Vorlesung;18.05.20;14:00:25;18.05.20;18:00:26;4:00:01;Vorlesung;Hauptstudium;SS2020
BWL;AMCIII;LEARN@WU;19.05.20;10:59:30;19.05.20;12:14:40;1:15:10;Vorbereitung;Hauptstudium;SS2020
BWL;AMCIII;LEARN@WU;19.05.20;09:30:39;19.05.20;10:45:39;1:15:00;Vorbereitung;Hauptstudium;SS2020
BWL;AMCIII;Vorlesung;20.05.20;16:00:18;20.05.20;18:00:19;2:00:01;Vorlesung;Hauptstudium;SS2020
BWL;AMCIII;LEARN@WU;20.05.20;11:00:09;20.05.20;12:15:09;1:15:00;Vorbereitung;Hauptstudium;SS2020
;Basics of Finance;Übungen;20.05.20;10:00:55;20.05.20;11:00:57;1:00:02;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;ÖH Kurs;21.05.20;15:30:09;21.05.20;20:30:10;5:00:01;Vorlesung;Hauptstudium;SS2020
;Basics of Finance;Übungen;21.05.20;10:41:00;21.05.20;12:41:19;2:00:19;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;22.05.20;11:07:45;22.05.20;12:22:45;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;ÖH Kurs;23.05.20;14:30:08;23.05.20;19:30:09;5:00:01;Vorlesung;Hauptstudium;SS2020
;Basics of Finance;Übungen;23.05.20;13:07:29;23.05.20;14:22:29;1:15:00;Nachbereitung;Hauptstudium;SS2020
;Basics of Finance;Vorlesung;25.05.20;15:00:22;25.05.20;18:00:24;3:00:02;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;25.05.20;11:20:42;25.05.20;12:35:42;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;25.05.20;12:50:38;25.05.20;14:05:38;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;AMCIII;Hausübung;26.05.20;18:43:25;26.05.20;19:58:25;1:15:00;Home Assignment;Hauptstudium;SS2020
BWL;Finanzierung;ÖH Kurs;27.05.20;17:00:46;27.05.20;21:00:47;4:00:01;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;28.05.20;18:30:10;28.05.20;19:45:10;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;28.05.20;10:00:35;28.05.20;10:57:58;0:57:23;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;28.05.20;11:11:29;28.05.20;11:53:09;0:41:40;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;28.05.20;19:59:18;28.05.20;20:03:32;0:04:14;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;29.05.20;10:00:19;29.05.20;14:00:19;4:00:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;29.05.20;12:47:29;29.05.20;16:09:18;3:21:49;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;29.05.20;16:09:18;29.05.20;17:24:18;1:15:00;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Quiz;31.05.20;09:30:33;31.05.20;12:00:34;2:30:01;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;31.05.20;15:00:33;31.05.20;16:30:34;1:30:01;LEARN@WU;Hauptstudium;SS2020
English Business Communication;EBC3;Legal English Part 2;01.06.20;16:00:41;01.06.20;17:30:27;1:29:46;Vorlesung;Hauptstudium;SS2020
;Vorbereitung, Planung, Organisation;Woche planen;01.06.20;10:30:46;01.06.20;11:42:24;1:11:38;;Hauptstudium;SS2020
BWL;AMCIII;Vorbereitung;04.06.20;14:30:18;04.06.20;16:30:40;2:00:22;Vorbereitung;Hauptstudium;SS2020
BWL;AMCIII;Vorlesung;04.06.20;16:30:49;04.06.20;18:00:51;1:30:02;Vorlesung;Hauptstudium;SS2020
;Basics of Finance;Case Study Prep;07.06.20;10:00:17;07.06.20;14:30:17;4:30:00;Group Work;Hauptstudium;SS2020
BWL;AMCIII;Vorlesung;08.06.20;16:30:41;08.06.20;19:00:42;2:30:01;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;08.06.20;19:03:30;08.06.20;21:00:30;1:57:00;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Case Study Prep;08.06.20;10:00:11;08.06.20;11:00:16;1:00:05;Group Work;Hauptstudium;SS2020
BWL;AMCIII;Hausübung;08.06.20;15:00:10;08.06.20;15:01:13;0:01:03;Home Assignment;Hauptstudium;SS2020
;Basics of Finance;Case Study;09.06.20;16:30:00;09.06.20;19:30:39;3:00:39;Group Work;Hauptstudium;SS2020
BWL;AMCIII;Hausübung;09.06.20;13:41:53;09.06.20;14:56:53;1:15:00;Home Assignment;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;09.06.20;12:41:41;09.06.20;13:41:42;1:00:01;LEARN@WU;Hauptstudium;SS2020
English Business Communication;EBC3;Legal English Part 2;10.06.20;10:00:15;10.06.20;11:28:15;1:28:00;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;10.06.20;16:49:35;10.06.20;18:04:35;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;10.06.20;13:00:22;10.06.20;14:00:25;1:00:03;LEARN@WU;Hauptstudium;SS2020
;Vorbereitung, Planung, Organisation;Woche planen;10.06.20;10:28:00;10.06.20;11:00:12;0:32:12;;Hauptstudium;SS2020
BWL;AMCIII;Vorlesung;10.06.20;11:27:00;10.06.20;11:27:00;0:00:00;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;11.06.20;19:02:45;11.06.20;20:17:45;1:15:00;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Prüfungsvorbereitung;12.06.20;12:00:11;12.06.20;13:15:11;1:15:00;Prüfungsvorbereitung;Hauptstudium;SS2020
;Basics of Finance;Prüfungsvorbereitung;14.06.20;10:00:05;14.06.20;12:00:06;2:00:01;Prüfungsvorbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;15.06.20;09:04:18;15.06.20;10:19:18;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;15.06.20;14:46:21;15.06.20;16:01:21;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;15.06.20;16:01:23;15.06.20;17:16:23;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;15.06.20;11:10:06;15.06.20;11:56:47;0:46:41;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;Case Study;16.06.20;11:32:38;16.06.20;15:00:38;3:28:00;Group Work;Hauptstudium;SS2020
BWL;Finanzierung;Case Study;16.06.20;15:19:59;16.06.20;18:00:59;2:41:00;Group Work;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;17.06.20;09:25:44;17.06.20;10:40:44;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;17.06.20;14:54:18;17.06.20;16:00:52;1:06:34;LEARN@WU;Hauptstudium;SS2020
;Basics of Finance;Prüfungsvorbereitung;18.06.20;09:27:48;18.06.20;14:30:03;5:02:15;Prüfungsvorbereitung;Hauptstudium;SS2020
BWL;Finanzierung;prüfungsvorbereitung;19.06.20;10:29:17;19.06.20;13:47:45;3:18:28;Prüfungsvorbereitung;Hauptstudium;SS2020
VWL;International Macroeconomics;Lecture 1;01.09.20;14:00:57;01.09.20;16:09:18;2:08:21;Vorlesung;Hauptstudium;WS2020
VWL;International Macroeconomics;Lecture 1;02.09.20;09:37:15;02.09.20;10:30:25;0:53:10;Nachbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Lecture 2;03.09.20;14:00:00;03.09.20;17:00:00;3:00:00;Vorlesung;Hauptstudium;WS2020
VWL;International Macroeconomics;Lecture 3;08.09.20;14:00:08;08.09.20;17:00:13;3:00:05;Vorlesung;Hauptstudium;WS2020
VWL;International Macroeconomics;Lecture 2;08.09.20;10:08:53;08.09.20;11:23:53;1:15:00;Nachbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Homework;09.09.20;10:00:40;09.09.20;12:00:40;2:00:00;Home Assignment;Hauptstudium;WS2020
BWL;AMCIII;MK;09.09.20;16:59:23;09.09.20;18:14:23;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;MK;09.09.20;18:41:07;09.09.20;19:43:48;1:02:41;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Homework;10.09.20;09:16:30;10.09.20;11:31:30;2:15:00;Home Assignment;Hauptstudium;WS2020
BWL;AMCIII;MK;10.09.20;16:00:16;10.09.20;17:15:16;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;MK;10.09.20;17:27:59;10.09.20;17:49:26;0:21:27;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Lecture 4;11.09.20;14:03:46;11.09.20;17:00:46;2:57:00;Vorlesung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;11.09.20;10:05:57;11.09.20;11:12:45;1:06:48;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;11.09.20;09:25:47;11.09.20;09:56:35;0:30:48;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Prüfungsvorbereitung;14.09.20;09:34:01;14.09.20;14:46:05;5:12:04;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Prüfungsvorbereitung;15.09.20;12:54:00;15.09.20;14:54:24;2:00:24;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;16.09.20;11:43:28;16.09.20;13:43:28;2:00:00;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;16.09.20;08:24:04;16.09.20;09:45:22;1:21:18;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;17.09.20;09:42:32;17.09.20;10:19:24;0:36:52;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Lecture 5;18.09.20;14:00:15;18.09.20;17:00:17;3:00:02;Vorlesung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;18.09.20;12:50:01;18.09.20;15:09:37;2:19:36;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;20.09.20;13:07:45;20.09.20;14:06:49;0:59:04;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;21.09.20;20:36:47;21.09.20;21:33:36;0:56:49;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Lecture 6;22.09.20;14:00:18;22.09.20;17:00:19;3:00:01;Vorlesung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;22.09.20;09:01:40;22.09.20;10:16:40;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Lecture 6;24.09.20;14:00:00;24.09.20;17:00:40;3:00:40;Vorlesung;Hauptstudium;WS2020
VWL;International Macroeconomics;Homework;24.09.20;13:00:56;24.09.20;14:20:49;1:19:53;Home Assignment;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;24.09.20;10:43:48;24.09.20;12:00:24;1:16:36;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Prüfungsvorbereitung;26.09.20;16:52:24;26.09.20;18:28:38;1:36:14;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;26.09.20;09:48:23;26.09.20;11:00:26;1:12:03;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;26.09.20;19:44:57;26.09.20;20:44:57;1:00:00;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Prüfungsvorbereitung;26.09.20;16:08:02;26.09.20;16:52:25;0:44:23;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;26.09.20;07:16:37;26.09.20;08:00:07;0:43:30;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;27.09.20;12:48:00;27.09.20;16:06:18;3:18:18;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;27.09.20;07:30:15;27.09.20;08:07:30;0:37:15;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;International Macroeconomics;Prüfungsvorbereitung;28.09.20;11:22:55;28.09.20;13:10:21;1:47:26;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;28.09.20;16:39:40;28.09.20;17:39:40;1:00:00;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;29.09.20;12:19:36;29.09.20;14:48:28;2:28:52;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;29.09.20;16:49:07;29.09.20;18:04:07;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;LEARN@WU;29.09.20;18:39:45;29.09.20;19:54:45;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
BWL;AMCIII;Prüfung;30.09.20;08:30:15;30.09.20;10:30:16;2:00:01;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;WIPOL;Lecture 1;06.10.20;11:11:00;06.10.20;13:11:02;2:00:02;Vorlesung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Kapitel 1;08.10.20;11:28:51;08.10.20;13:28:58;2:00:07;LEARN@WU;Hauptstudium;WS2020
VWL;WIPOL;Lecture 2;13.10.20;11:11:35;13.10.20;13:11:37;2:00:02;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Case Study;16.10.20;11:35:30;16.10.20;14:00:36;2:25:06;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Case Study;18.10.20;14:27:36;18.10.20;17:34:15;3:06:39;Group Work;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lecturecast;19.10.20;20:00:56;19.10.20;21:00:28;0:59:32;Vorlesung;Hauptstudium;WS2020
VWL;WIPOL;Lecture 3;20.10.20;18:24:23;20.10.20;19:54:23;1:30:00;Vorlesung;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lecturecast;20.10.20;11:29:08;20.10.20;11:59:30;0:30:22;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Lecturecast;21.10.20;12:57:38;21.10.20;12:57:40;0:00:02;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Buch lesen;25.10.20;20:57:09;25.10.20;21:57:09;1:00:00;Nachbereitung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;schriftliche Fallausarbeitung;26.10.20;11:30:49;26.10.20;13:30:50;2:00:01;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Lecturecast;29.10.20;21:19:07;29.10.20;22:34:07;1:15:00;Vorlesung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;schriftliche Fallausarbeitung;29.10.20;21:18:52;29.10.20;22:18:53;1:00:01;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS2;31.10.20;10:12:44;31.10.20;12:00:45;1:48:01;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Lecturecast;01.11.20;13:13:51;01.11.20;14:30:53;1:17:02;Vorlesung;Hauptstudium;WS2020
BWL;Beschaffung, Logistik, Produktion;Lecturecast;01.11.20;18:51:45;01.11.20;20:06:45;1:15:00;Vorlesung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Fälle einheit 1;02.11.20;11:49:00;02.11.20;13:49:03;2:00:03;Nachbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS2;02.11.20;09:06:17;02.11.20;10:06:19;1:00:02;Group Work;Hauptstudium;WS2020
VWL;WIPOL;Lecture 4;03.11.20;18:00:16;03.11.20;19:30:17;1:30:01;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Lecturecast;03.11.20;09:07:12;03.11.20;09:51:26;0:44:14;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS2;04.11.20;08:20:12;04.11.20;09:35:12;1:15:00;Group Work;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Prüfungsvorbereitung;06.11.20;14:00:08;06.11.20;16:00:18;2:00:10;Prüfungsvorbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS2;06.11.20;13:59:59;06.11.20;15:00:00;1:00:01;Group Work;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Prüfungsvorbereitung;06.11.20;14:00:23;06.11.20;14:37:06;0:36:43;Prüfungsvorbereitung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Prüfungsvorbereitung;06.11.20;16:17:23;06.11.20;16:17:26;0:00:03;Prüfungsvorbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS2;07.11.20;10:01:00;07.11.20;12:02:02;2:01:02;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Prüfungsvorbereitung;10.11.20;17:02:15;10.11.20;18:17:15;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;WIPOL;Lecture 5;11.11.20;17:00:36;11.11.20;18:30:42;1:30:06;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Prüfungsvorbereitung;11.11.20;17:13:39;11.11.20;18:13:40;1:00:01;Prüfungsvorbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Prüfungsvorbereitung;12.11.20;10:14:55;12.11.20;11:34:17;1:19:22;Prüfungsvorbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Prüfungsvorbereitung;12.11.20;12:40:19;12.11.20;13:55:19;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Prüfungsvorbereitung;12.11.20;16:00:38;12.11.20;17:15:38;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Prüfungsvorbereitung;12.11.20;19:09:21;12.11.20;20:23:47;1:14:26;Prüfungsvorbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Prüfungsvorbereitung;13.11.20;08:43:07;13.11.20;09:58:07;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
;Soziale Kompetenz;Prüfungsvorbereitung;17.11.20;14:11:40;17.11.20;16:11:41;2:00:01;Prüfungsvorbereitung;Hauptstudium;WS2020
VWL;WIPOL;Lecture 6;17.11.20;17:00:29;17.11.20;19:00:29;2:00:00;Vorlesung;Hauptstudium;WS2020
;Soziale Kompetenz;Prüfungsvorbereitung;18.11.20;09:11:54;18.11.20;12:11:55;3:00:01;Prüfungsvorbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Lecturecast;18.11.20;14:12:16;18.11.20;15:12:58;1:00:42;Vorlesung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Fälle einheit 1;19.11.20;16:00:06;19.11.20;19:00:06;3:00:00;Vorlesung;Hauptstudium;WS2020
;Soziale Kompetenz;Prüfungsvorbereitung;19.11.20;20:28:57;19.11.20;21:43:57;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2020
;Soziale Kompetenz;Prüfung;20.11.20;14:00:10;20.11.20;15:30:11;1:30:01;Prüfungsvorbereitung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Lecturecast;22.11.20;12:18:42;22.11.20;14:18:45;2:00:03;Vorlesung;Hauptstudium;WS2020
VWL;WIPOL;Lecture 7;23.11.20;18:00:31;23.11.20;20:00:33;2:00:02;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;Wooldridge;24.11.20;08:30:27;24.11.20;11:00:34;2:30:07;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS3;24.11.20;11:49:02;24.11.20;13:49:02;2:00:00;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS3;24.11.20;16:15:08;24.11.20;17:30:08;1:15:00;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS3;25.11.20;13:28:31;25.11.20;14:43:31;1:15:00;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS3;25.11.20;17:00:57;25.11.20;18:15:57;1:15:00;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS3;25.11.20;18:17:26;25.11.20;19:32:26;1:15:00;Group Work;Hauptstudium;WS2020
VWL;WIPOL;Summarize Article;26.11.20;14:00:54;26.11.20;18:00:55;4:00:01;Vorlesung;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecture;26.11.20;08:00:35;26.11.20;10:00:57;2:00:22;Vorlesung;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS3;26.11.20;18:00:28;26.11.20;19:00:29;1:00:01;Group Work;Hauptstudium;WS2020
Strategy & Data;IHS Project;Project Brief;27.11.20;10:00:29;27.11.20;18:00:30;8:00:01;Group Work;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;CS3;28.11.20;11:56:07;28.11.20;13:56:09;2:00:02;Group Work;Hauptstudium;WS2020
VWL;WIPOL;Summarize Article;29.11.20;12:00:20;29.11.20;14:00:21;2:00:01;Vorlesung;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;HW;30.11.20;12:41:34;30.11.20;13:55:46;1:14:12;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;HW;30.11.20;11:56:36;30.11.20;12:35:58;0:39:22;Home Assignment;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Case Study;01.12.20;14:26:31;01.12.20;15:41:31;1:15:00;Home Assignment;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Case Study;01.12.20;18:26:39;01.12.20;19:41:39;1:15:00;Home Assignment;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Gmbh;01.12.20;11:45:31;01.12.20;12:50:31;1:05:00;Nachbereitung;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;HW;01.12.20;22:29:32;01.12.20;23:29:33;1:00:01;Home Assignment;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;HW;02.12.20;22:46:45;03.12.20;00:46:46;2:00:01;Home Assignment;Hauptstudium;WS2020
Strategy & Data;IHS Project;read literature;02.12.20;08:30:52;02.12.20;10:00:58;1:30:06;Group Work;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;HW;02.12.20;17:00:19;02.12.20;18:00:19;1:00:00;Home Assignment;Hauptstudium;WS2020
STATMATH;Ökonometrie 1;lecturecast;02.12.20;18:00:55;02.12.20;19:00:55;1:00:00;Nachbereitung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Vorlesung;03.12.20;16:00:53;03.12.20;19:00:54;3:00:01;Vorlesung;Hauptstudium;WS2020
Strategy & Data;Strategy & Data: Data 2;Lecture;03.12.20;08:30:46;03.12.20;10:30:47;2:00:01;Vorlesung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;OG;03.12.20;13:00:16;03.12.20;14:15:16;1:15:00;Nachbereitung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;KG;03.12.20;14:15:12;03.12.20;15:01:33;0:46:21;Nachbereitung;Hauptstudium;WS2020
Rechtswissenschaft;WPR2;Case Study;03.12.20;12:00:57;03.12.20;12:30:59;0:30:02;Home Assignment;Hauptstudium;WS2020
Strategy & Data;IHS Project;read literature;04.12.20;09:00:09;04.12.20;12:00:10;3:00:01;Group Work;Hauptstudium;WS2020
Strategy & Data;IHS Project;group meeting;04.12.20;17:30:26;04.12.20;18:30:27;1:00:01;Group Work;Hauptstudium;WS2020
